2025-10-28 13:40:15.287867 - T:30.7, H:70.9, C:1481.0, L:54.0
2025-10-28 13:40:25.310506 - T:30.7, H:70.9, C:1481.0, L:54.0
2025-10-28 13:40:35.303095 - T:30.7, H:70.9, C:1474.0, L:54.0
2025-10-28 13:40:45.316761 - T:30.7, H:70.9, C:1476.0, L:56.0
2025-10-28 13:40:55.349159 - T:30.7, H:71.0, C:1475.0, L:57.0
2025-10-28 13:41:05.415572 - T:30.7, H:71.0, C:1476.0, L:56.0
2025-10-28 13:41:15.310419 - T:30.7, H:71.0, C:1475.0, L:55.0
2025-10-28 13:41:25.393715 - T:30.7, H:71.0, C:1474.0, L:55.0
2025-10-28 13:41:35.330962 - T:30.7, H:71.0, C:1474.0, L:54.0
2025-10-28 13:42:05.334085 - T:30.7, H:71.1, C:1474.0, L:54.0
2025-10-28 13:42:15.304516 - T:30.7, H:71.1, C:1474.0, L:57.0
2025-10-28 13:42:28.079338 - T:30.7, H:71.1, C:1474.0, L:58.0
2025-10-28 13:42:35.420251 - T:30.7, H:71.1, C:1475.0, L:56.0
2025-10-28 13:42:45.319160 - T:30.7, H:70.9, C:1474.0, L:56.0
2025-10-28 13:55:26.222038 - T:30.8, H:70.8, C:1486.0, L:55.0
2025-10-28 13:55:36.176153 - T:30.8, H:70.8, C:1486.0, L:55.0
2025-10-28 13:55:46.223831 - T:30.8, H:70.8, C:1485.0, L:54.0
2025-10-28 13:55:56.253888 - T:30.8, H:70.9, C:1483.0, L:54.0
2025-10-28 13:56:06.187645 - T:30.8, H:70.9, C:1485.0, L:54.0
2025-10-28 13:56:16.312698 - T:30.8, H:71.0, C:1486.0, L:55.0
2025-10-28 13:56:26.276314 - T:30.8, H:70.9, C:1486.0, L:55.0
2025-10-28 13:56:36.790796 - T:30.8, H:70.9, C:1484.0, L:55.0
2025-10-28 13:56:46.335523 - T:30.8, H:70.9, C:1485.0, L:55.0
2025-10-28 14:01:16.988950 - T:30.8, H:71.3, C:1485.0, L:52.0
2025-10-28 14:01:27.099918 - T:30.8, H:71.3, C:1486.0, L:51.0
2025-10-28 14:01:37.015436 - T:30.8, H:71.3, C:1485.0, L:51.0
2025-10-28 14:01:47.015971 - T:30.8, H:71.3, C:1485.0, L:51.0
2025-10-28 14:01:57.048489 - T:30.8, H:71.3, C:1485.0, L:52.0
2025-10-28 14:02:07.048591 - T:30.8, H:71.3, C:1484.0, L:53.0
2025-10-28 14:02:17.059654 - T:30.8, H:71.3, C:1484.0, L:52.0
2025-10-28 14:02:27.021847 - T:30.8, H:71.3, C:1485.0, L:51.0
2025-10-28 14:02:37.063292 - T:30.8, H:71.3, C:1486.0, L:52.0
2025-10-28 14:02:47.084275 - T:30.8, H:71.3, C:1484.0, L:52.0
2025-10-28 14:02:57.135647 - T:30.8, H:71.3, C:1482.0, L:52.0
2025-10-28 14:03:07.138141 - T:30.8, H:71.4, C:1485.0, L:52.0
2025-10-28 14:03:17.112131 - T:30.8, H:71.4, C:1485.0, L:52.0
2025-10-28 14:03:27.164968 - T:30.7, H:71.3, C:1485.0, L:53.0
2025-10-28 14:03:37.137394 - T:30.7, H:71.3, C:1485.0, L:53.0
2025-10-28 14:03:47.122947 - T:30.8, H:71.3, C:1482.0, L:52.0
2025-10-28 14:03:57.223510 - T:30.8, H:71.2, C:1485.0, L:53.0
2025-10-28 14:04:07.313675 - T:30.8, H:71.1, C:1481.0, L:53.0
2025-10-28 14:04:17.203640 - T:30.8, H:71.2, C:1483.0, L:53.0
2025-10-28 14:04:27.184650 - T:30.8, H:71.4, C:1483.0, L:53.0
2025-10-28 14:04:37.239650 - T:30.8, H:71.4, C:1485.0, L:54.0
2025-10-28 14:04:47.284834 - T:30.8, H:71.4, C:1482.0, L:53.0
2025-10-28 14:04:57.234367 - T:30.8, H:71.4, C:1485.0, L:52.0
2025-10-28 14:05:07.240540 - T:30.8, H:71.4, C:1484.0, L:54.0
2025-10-28 14:05:17.339633 - T:30.8, H:71.4, C:1484.0, L:54.0
2025-10-28 14:05:27.243001 - T:30.8, H:71.4, C:1483.0, L:54.0
2025-10-28 14:05:37.321520 - T:30.8, H:71.3, C:1481.0, L:54.0
2025-10-28 14:05:47.268238 - T:30.8, H:71.2, C:1484.0, L:55.0
2025-10-28 14:05:57.281414 - T:30.8, H:71.1, C:1483.0, L:56.0
2025-10-28 14:06:07.335972 - T:30.8, H:71.1, C:1481.0, L:61.0
2025-10-28 14:06:17.303001 - T:30.8, H:71.1, C:1485.0, L:62.0
2025-10-28 14:06:27.366200 - T:30.8, H:71.1, C:1483.0, L:62.0
2025-10-28 14:07:27.467029 - T:30.8, H:71.3, C:1485.0, L:58.0
2025-10-28 14:07:37.513396 - T:30.8, H:71.4, C:1484.0, L:60.0
2025-10-28 14:07:47.599805 - T:30.8, H:71.5, C:1485.0, L:56.0
2025-10-28 14:07:57.590007 - T:30.8, H:71.5, C:1485.0, L:55.0
2025-10-28 14:08:07.634212 - T:30.8, H:71.5, C:1485.0, L:55.0
2025-10-28 14:08:17.658147 - T:30.8, H:71.4, C:1484.0, L:55.0
2025-10-28 14:08:27.679654 - T:30.8, H:71.4, C:1485.0, L:55.0
2025-10-28 14:08:37.650229 - T:30.8, H:71.4, C:1483.0, L:55.0
2025-10-28 14:08:48.450687 - T:30.8, H:71.6, C:1485.0, L:55.0
2025-10-28 14:08:57.680740 - T:30.8, H:71.6, C:1484.0, L:53.0
2025-10-28 14:09:07.669897 - T:30.8, H:71.6, C:1484.0, L:53.0
2025-10-28 14:09:17.789997 - T:30.8, H:71.6, C:1483.0, L:53.0
2025-10-28 14:09:27.647629 - T:30.8, H:71.7, C:1483.0, L:53.0
2025-10-28 14:09:37.723389 - T:30.8, H:71.7, C:1483.0, L:53.0
2025-10-28 14:09:47.774388 - T:30.8, H:71.6, C:1484.0, L:60.0
2025-10-28 14:09:57.736827 - T:30.8, H:71.7, C:1483.0, L:60.0
2025-10-28 14:10:07.814346 - T:30.8, H:71.7, C:1485.0, L:61.0
2025-10-28 14:10:17.745745 - T:30.8, H:71.6, C:1484.0, L:56.0
2025-10-28 14:10:27.830180 - T:30.8, H:71.6, C:1484.0, L:53.0
2025-10-28 14:10:37.794646 - T:30.8, H:71.7, C:1483.0, L:53.0
2025-10-28 14:10:47.759585 - T:30.8, H:71.7, C:1483.0, L:53.0
2025-10-28 14:10:57.848942 - T:30.8, H:71.8, C:1483.0, L:53.0
2025-10-28 14:11:07.798832 - T:30.8, H:71.7, C:1483.0, L:53.0
2025-10-28 14:11:17.827597 - T:30.8, H:71.7, C:1483.0, L:53.0
2025-10-28 14:11:27.879223 - T:30.8, H:71.8, C:1483.0, L:52.0
2025-10-28 14:11:37.934374 - T:30.8, H:71.8, C:1482.0, L:52.0
2025-10-28 14:11:47.904260 - T:30.8, H:71.8, C:1483.0, L:52.0
2025-10-28 14:11:57.908292 - T:30.8, H:71.8, C:1483.0, L:52.0
2025-10-28 14:12:07.913050 - T:30.8, H:71.8, C:1482.0, L:51.0
2025-10-28 14:12:17.951122 - T:30.8, H:71.8, C:1481.0, L:51.0
2025-10-28 14:12:27.941054 - T:30.8, H:71.9, C:1482.0, L:51.0
2025-10-28 14:12:38.000769 - T:30.8, H:71.9, C:1485.0, L:51.0
2025-10-28 14:12:48.010613 - T:30.8, H:71.9, C:1482.0, L:51.0
2025-10-28 14:12:59.116583 - T:30.8, H:71.9, C:1484.0, L:52.0
2025-10-28 14:13:08.004125 - T:30.8, H:71.9, C:1483.0, L:51.0
2025-10-28 14:13:18.128205 - T:30.8, H:71.9, C:1480.0, L:51.0
2025-10-28 14:13:28.043431 - T:30.8, H:71.9, C:1482.0, L:51.0
2025-10-28 14:13:38.100330 - T:30.8, H:72.0, C:1483.0, L:52.0
2025-10-28 14:13:48.163579 - T:30.8, H:72.0, C:1482.0, L:52.0
2025-10-28 14:13:58.115864 - T:30.8, H:72.0, C:1481.0, L:52.0
2025-10-28 14:14:08.094299 - T:30.8, H:72.0, C:1483.0, L:52.0
2025-10-28 14:14:18.184476 - T:30.8, H:72.0, C:1483.0, L:52.0
2025-10-28 14:14:28.107535 - T:30.8, H:72.0, C:1482.0, L:53.0
2025-10-28 14:14:38.173735 - T:30.8, H:72.0, C:1482.0, L:53.0
2025-10-28 14:14:49.033774 - T:30.8, H:71.9, C:1483.0, L:55.0
2025-10-28 14:14:58.197009 - T:30.8, H:72.0, C:1483.0, L:60.0
2025-10-28 14:15:08.243433 - T:30.8, H:72.0, C:1481.0, L:61.0
2025-10-28 14:15:18.207614 - T:30.9, H:72.0, C:1481.0, L:60.0
2025-10-28 14:15:28.211091 - T:30.8, H:72.0, C:1482.0, L:61.0
2025-10-28 14:15:38.226167 - T:30.8, H:72.0, C:1481.0, L:61.0
2025-10-28 14:15:48.264652 - T:30.8, H:72.0, C:1481.0, L:62.0
2025-10-28 14:15:58.289775 - T:30.8, H:72.0, C:1483.0, L:59.0
2025-10-28 14:16:08.313172 - T:30.8, H:72.0, C:1482.0, L:59.0
2025-10-28 14:16:18.283656 - T:30.8, H:72.0, C:1481.0, L:62.0
2025-10-28 14:16:28.382298 - T:30.8, H:72.0, C:1481.0, L:62.0
2025-10-28 14:16:39.151243 - T:30.8, H:71.9, C:1481.0, L:63.0
2025-10-28 14:16:48.853235 - T:30.8, H:72.0, C:1480.0, L:62.0
2025-10-28 14:16:58.628261 - T:30.8, H:71.9, C:1479.0, L:62.0
2025-10-28 14:17:08.666704 - T:30.8, H:72.1, C:1481.0, L:62.0
2025-10-28 14:17:18.608929 - T:30.8, H:72.0, C:1487.0, L:62.0
2025-10-28 14:17:28.621715 - T:30.8, H:72.0, C:1481.0, L:62.0
2025-10-28 14:17:38.621840 - T:30.8, H:71.9, C:1482.0, L:62.0
2025-10-28 14:17:48.684349 - T:30.8, H:71.9, C:1482.0, L:62.0
2025-10-28 14:17:58.646568 - T:30.8, H:71.8, C:1481.0, L:61.0
2025-10-28 14:18:08.669636 - T:30.8, H:71.8, C:1481.0, L:61.0
2025-10-28 14:18:19.682017 - T:30.8, H:71.9, C:1478.0, L:61.0
2025-10-28 14:18:29.100612 - T:30.8, H:71.9, C:1481.0, L:62.0
2025-10-28 14:18:38.785731 - T:30.8, H:71.8, C:1483.0, L:58.0
2025-10-28 14:18:48.749527 - T:30.8, H:71.8, C:1481.0, L:56.0
2025-10-28 14:18:58.763640 - T:30.8, H:71.9, C:1481.0, L:61.0
2025-10-28 14:19:08.793819 - T:30.8, H:71.8, C:1481.0, L:61.0
2025-10-28 14:40:47.702260 - T:30.8, H:71.7, C:1410.0, L:55.0
2025-10-28 14:40:57.756494 - T:30.8, H:71.7, C:1414.0, L:55.0
2025-10-28 14:41:07.711110 - T:30.8, H:71.5, C:1411.0, L:55.0
2025-10-28 14:41:17.672735 - T:30.8, H:71.4, C:1414.0, L:55.0
2025-10-28 14:41:27.629180 - T:30.8, H:71.5, C:1399.0, L:55.0
2025-10-28 14:41:37.676190 - T:30.8, H:71.5, C:1413.0, L:55.0
2025-10-28 14:41:47.751302 - T:30.8, H:71.5, C:1413.0, L:55.0
2025-10-28 14:41:58.908113 - T:30.8, H:71.6, C:1413.0, L:55.0
2025-10-28 14:47:47.882041 - T:30.8, H:71.5, C:1399.0, L:52.0
2025-10-28 14:47:57.868119 - T:30.8, H:71.4, C:1407.0, L:49.0
2025-10-28 14:48:07.917406 - T:30.8, H:71.5, C:1399.0, L:48.0
2025-10-28 14:48:17.925642 - T:30.8, H:71.5, C:1399.0, L:48.0
2025-10-28 14:48:27.921256 - T:30.8, H:71.5, C:1408.0, L:48.0
2025-10-28 14:48:37.934911 - T:30.8, H:71.5, C:1408.0, L:48.0
2025-10-28 14:48:47.951922 - T:30.8, H:71.5, C:1410.0, L:49.0
2025-10-28 14:48:58.078810 - T:30.8, H:71.5, C:1399.0, L:55.0
2025-10-28 14:49:08.046285 - T:30.9, H:71.5, C:1399.0, L:56.0
2025-10-28 14:49:17.979400 - T:30.8, H:71.4, C:1399.0, L:56.0
2025-10-28 14:49:28.094506 - T:30.8, H:71.3, C:1399.0, L:56.0
2025-10-28 14:49:39.236940 - T:30.8, H:71.4, C:1399.0, L:56.0
2025-10-28 14:49:48.078920 - T:30.8, H:71.4, C:1399.0, L:56.0
2025-10-28 14:49:58.021215 - T:30.8, H:71.4, C:1399.0, L:57.0
2025-10-28 14:50:08.068522 - T:30.9, H:71.5, C:1399.0, L:56.0
2025-10-28 14:50:18.013171 - T:30.8, H:71.5, C:1399.0, L:56.0
